Address,Balance,Identity A,Logo A,Identity B,Logo B
5D7AAwhdkCEfoU1gC7MwLL5YEA33mF2s9p7ZN9nbuSuAMnQN,24000000000,100,50,0,50
5F9C5pEvNzJLJRzvs472a4Ph3Nj2cJE22pVeyqC71jrcsA2M,4684479530177,50,100,50,0
5DvmLTAosM1WuAJWcTjvoKuZaiB4CjdxiBQNseDU5xgnnAVm,2861658248003,100,100,0,0
5DkTghXK5YGU3bUMEsz2r9Jd75kNAwMCybDzBdEMqvZMpQqX,19089000000,0,100,100,0
5EX4TobsrY7Faa56esY6B8RVM4kDodmb25fFz7eLuV5cKM5D,201793408080,25,100,75,0
5FvLg7HrokVLKBxsCQj2mXSeF5qzzGmzowADJWCrb3vnrYsu,190778181600,0,0,100,100
5HbkRiroCauSupgN8rZHr7NPcEEf3Y5ce7vSQ3baooSeXY6c,255239023700,0,100,100,0
5EA2d7q4oDRh4L98zCecuVPXbhLasi7BJAqEXiy99o8nsCat,20024088347290,0,75,100,25
5EFLcbgxKAutZxjG97BJqpjSG8sikXtqNxY1tBjf2aEZMvgS,415158198700,50,50,50,50
5GpL4WownpyPMtNXYfyESQhjGS6i35KcF33AVVqNVVgPXbGv,5528000000000,50,50,50,50
5HQETwiwbQaAJ3nmG1h4hKpff1GAS5mVJ9QY5CCjLkqfPacZ,57752999915,100,100,0,0
5ECRy722bCTcuR83gfN3KkWY334Pi3QAAxXN98SDstN876Mc,1717196604400,25,75,75,25
5H3bLABqRcZ1RHXvmwtvpmbgryi1WN1bdncq1ikrcaeZTFcX,12020999952,0,100,100,0
5FAV3MHD33quSnWZ2mZGQFj9CKaBLBRRvSphNmEuuJXCwiJv,45740565240262,0,0,100,100
5HBZa2UEsGaqnij6reCM3U9t1iotmvJgwbUuNkMTbBN59sMz,54459000000,0,0,100,100
5Fv7CUtC1dQ6tRp7kWZFa7Db62a5kpr8E9y1JAvFgNEfhQFR,2750151147920,100,100,0,0
5G1TqXFgNiZQVFusdtYUFshxV3pgfCAxrbe42DmgjnfRGQgX,208432999986,50,50,50,50
5HSs3KzmqHJmJb8rYwGYejwbMvGQtcwnRUksziuQZ43jYvjG,69589000000,50,50,50,50
5FdxNA4xs4NDvQKMCabZ1XHKmDLdHzmV89bmt9YK5z5rSFfB,154726999972,100,100,0,0
5E2dEcGDi7x76PXugDN22wQVCrFYGjgkUNi3e8LsmUrPsNBj,13407341000,0,0,100,100
5CdHsMH36skMYqhMb3YbifxLb9uGPza8uZLGGr3gW6Jhmxhb,51433539850060,50,100,50,0
5G1aVgbtGm3177WbRRuSDZBU35AM3FcbhxHa3HwpSuYtMGbn,61747450000,0,0,100,100
5CLaogGxVriefjf8AZs8KDoMaUpEAuQd9FceTrfmEJ6P5Y4Y,15100747700,100,100,0,0
5CtntCjQnNVuHWCLCUqVfvgkMZxLVYidrgHnYK4tRusBrCyG,148589000000,50,25,50,75
5FFGj2MgNnNzSFS8tkBpw5b5Dc2stA8ZCQA2Vj8orTKo94Jt,39000000000,100,25,0,75
5Cf5rB8qa7fqGF7fFD79dvJdNUhRJFebp2nWXcGJBN6FtD1J,18589000000,0,100,100,0
5CBAcNn4Ainwvv3XudnxQuHyCZSoJGxFntH26pfxDthhVHoM,1576549000000,100,100,0,0
5HVdXUTduWJJ2MEhxEpsaBKBmYfBfCLTujM3wqTFx25Jf4GV,289589000000,0,100,100,0
5F7PgsVGSuereMtRUCshTMrGPsijmVPkjZAafeNkLfiBq18a,298089000000,100,100,0,0
5Hgjtdm9J9mqX84ur4R8UNP4XdFhKyfsfxprPRANo8JmYVZH,98752460600,0,100,100,0
5ETrkRQ9dCXHNa5AhkgFb9cumKcM3iUf4VgV3TvuDArzMkaS,245711111200,0,75,100,25
5CLZR1n18v8tsz8kmKWBELNxNTskteGgACnfHSs3RVA3fmCr,21411465888,100,0,0,100
5CmFPtngpgHM2HV8G1mX69xbcx59hJ4iDSLPdr37gp4LhNid,102819999897,100,0,0,100
5HpbVTjSbNTmtS2QZJymQsjD3gnc4vybKfi8NdNirKSmKwfV,238062017282164,100,0,0,100
5EJ5egAXvovXaFFtedSLmSyeWZcrL38Wt2LEa9aRMa8NDRxW,13589000000,25,100,75,0
5DAXudnKmhU479GTHvfR5ivDDTd7doeYRxsrKNt8EU4uBpiy,24349945339285,100,50,0,50
5FWR2vghW1CoexKuEpiHFxJ6bK7EKi2xmG2zbzZCC36ywiuG,280087832829,0,100,100,0
5FENq9a1orNufhRaJypfTcQym8aXoBfTY3NPB7u8Jcif7bqG,1622353890446,100,100,0,0
5EXcsSd2g332paWaJZarwxBpGEf7WeWdw3yBLNXVACMdn5x7,12838937864967,100,0,0,100
5HWh4AmJzZnVZvfJf1XzgHpYAHH7JQwdqM1mTm5ja5MKAxNB,13549000000,0,100,100,0
5CJcFMwdL5XMUMwDJ8mtSYAbrTgEaiZNeBHHSrrLpmEr2PtA,307849000000,0,0,100,100
5EXDF8RrsQgp9mKSt93eZyggkWLiE425opZFXQqVcqy3qQwP,54000000000,50,50,50,50
5DCdqy2vNGbC7G8LdSfezmwYxs7RNnz6p3Cq7Z4PpxYTRsNS,3241971400057,0,0,100,100
5Ejuxh61fvsgDrNjEhuUpfKbh9vosnEdeBLxNDM9egqaeY7K,78595000000,75,100,25,0
5H2kYHEo6CLXby6zj97ENxBGBijNaTEybWAnCBFkAzyJCucH,874005045142,75,75,25,25
5Fq8aZrZhBPSEJJDNK51itxgQZ8Tsb4axYi7vhd4nJ3yfXDi,30204731699958,0,100,100,0
5HYPxBj62KtCcjamc6gkY3bh7jo8ikJhnjV1wrrKbRhqg3vt,30000000000,0,100,100,0
5GhHeDu4riNFNNgUZKA4xFwaQUhiCZKP26cHZemKHTAYwpZq,1909455486786,100,100,0,0
5DALYPKHp5h4tSA6kMJuUWN3RpFfJht4zqxDFhs1eeMnAQQv,125550480000,0,100,100,0
5DZRYpZFHZCZpKfPwtVHDbssUkdaMcNdtqGahramkZUFFrsP,2799275588352,75,100,25,0
5G6csjrSRnXsG1yNdmyKb4c5E2Zey52XUBE8XQ9eE9Si8J2q,17395273310865,0,100,100,0
5GYU979f5E1V8CdWXij7YYX8rFX6PnuE7NxPb2y7Bdw7WvJb,16568671968331,100,100,0,0
5CfBs4VksLJEXj2YjgHuBbjkZNy9NJuYRsUFvacV1HsAiaq9,526625910000,0,100,100,0
5GbzfCBBhpJNtQRC6gHGJ7Y3FCcc8NBfukkQSqhEqbVHWiGn,14049000000,100,100,0,0
5G9EpqEaX6GCcUst4q3Z2mVnqxR6i8tGxakGnev9KRjM3Dhr,131130970369,25,100,75,0
5FL9BUNsPMC6BmHwdsPfn5dvNLAptpNwGqqtxa2GT3zcgn3k,169414166600,25,100,75,0
5F1jEksmqEygwkbxynH6iEtH9LWpv7Lt4Tv4TYhbyYmgvPDJ,1073857783082,0,100,100,0
5DpzKNYfQXsHu8qSCPW7FeuDfcEgtjuxrBHG7N35kpgjEKLG,50000000000,0,25,100,75
5CaEHVKVuHKRQTWH7VeqkPLaY3H5AEsr2rFYcdjCSn16Yq8n,531508341200,25,75,75,25
5GcCJtKpeXhfcu1QvGhwytiSoF4VeXaMZKy2ng5ueXNu9Z9F,23092438700,25,100,75,0
5EEnqw5bfQRxPBPVzyjsEW1SRfcmj8G37qKXnuKc5Tk2d64U,432161994657,100,0,0,100
5CcdRckWn6hAGsszMEBBNUdCqSw1jTQRHWby5C3Cb2feW9KF,1251443398382,0,100,100,0
5GmhezmD3b9FbVrmSBb5aEnSRCtKnTihjXB84mHeHW1hKM5A,10500000000,0,100,100,0
5HLK7SgXhTfWhRXpBgRRkCfbDNUhuwyorFutMmvRVuHPGc7B,6287602243871,0,100,100,0
5EvQWsJLVJ3rKZN3NNroUM9n7YipJvhthC12jUwCMBBxakWb,1029280999974,0,100,100,0
5F23ST3WFVuK7SsDnyMubQnDmDxDEnajEzCdJuRMjYDxEyHi,1532749000000,0,100,100,0
5CXdGzyK65g3PNue2pFZtYHKqZEaCi4QgqWuYeP1Kj72sN9B,13589000000,0,100,100,0
5FZXPgquPQQyiMAf7MZQeJR8Z3BYASFYpwYqvk6za5B2YfgU,48457999813,0,50,100,50
5Cz2sEwTBzBUqVrsf3U8FHPACdvB7vLsRXno8JcaaKFgPdxS,11532999986,0,100,100,0
5H3STyPZYpfGRbCdtNhhA8SgKtBGaF3sAhu9nKgkcyVkm18b,27115562747979,0,100,100,0
5HdfPafosoT5mGhFRRjsdG18G8rJbe8KttBdjGsb5JDTdsam,246404650700,100,0,0,100
5DyC6ckTsmRnrjV4PSaEauaDtCBcjmokcWMEJeXVbyz85oiN,3970676729009,0,100,100,0
5HjN5yj26atvZLN5G3oy3LDXUZUoyMbtQbbVQ97xFYjDEXMh,548489667286,75,25,25,75
5Cf9WkofASBsgRJcVQkum6htJBcP6k9dx1JPNLkTpzfhvpLo,10589000000,75,25,25,75
5CM4vfp8G5urnNVXuyFmvDTq1PeABincByQcjZWYJE4SffXV,41000000000,100,100,0,0
5HmUk6U98gokHbGuPZBFCqdEJdJ8NSGrCJdmn5kSV5Ly6Rxy,14589000000,100,0,0,100
5GgvDs91AfRQMCr1FosLJcXDgUqaqdv3qu1JekpzCrC8VEWi,150589000000,0,100,100,0
5EbtJ6G1pCmy2Wvqk8zzwD6xCJUhWKoAtF2EMKMHNkbD7fnN,3810000000000,0,100,100,0
5HLBUNtWWCb8CDJ9uQLumwmEy69bcha512sLhMaTcWnak6Lj,259549000000,0,100,100,0
5HR89ScRRyfCmzNgZYK4ufdScaowysfDqmtQCLBzXX3PrwKs,18589000000,100,75,0,25
5CJ6UAFhEmTCFJ25LpPwW8bNmB3ekEFPuJUi9PjpQTQVq4xd,257845899971,100,100,0,0
5Fesw3fzTnxUF82oMwhbfQe544kfLTPcSgs2Q97F3GYgxVpt,10824022349,0,0,100,100
5DAN8SJqWScUcMimaGo6W1DUJ1YZKzyxxGcb7RgF2b1b3Ech,78580256000,25,75,75,25
5FbXXrZncjqdLw6iMAHghLTCXKb3xWdEzPxKPJ326hEvY9G6,218864272500,75,75,25,25
5HDwML2HQGY2dpryC9YEMtWdqYt9YCAGagvmq4fFS2R4KJiN,19000000000,0,100,100,0
5DhN9LjWFdTND5JjwW4EH34N8gjEXy3D5QaTURigJYYCBWb4,508913218164022,50,100,50,0
5EUWE9LkQ3oaQY4GpfqVG8zVrpkBzrUqUY4PjuYJ48PKMFW5,34975137800,100,100,0,0
5DGAUpDGkcdXmA9jTfPTXsxyhhDQpMbXY7i9F6oRccv3XyY8,53589000000,50,50,50,50
5H3W1NwxHuyaJxKsCVHA5j7wQP7knKmBkNb9oWjWps1hBwq9,300000000000,50,100,50,0
5FqhwF37J1SkpZtpvbVo5cvdhG9XqjGtKc2f4UnSnE2reZ5o,4183769737700,0,100,100,0
5Gb3ndTMvmm7xT4wZUx9kz2yWGpwGjHgohhfKc712bedM78v,267509472100,0,100,100,0
5CCoKp7jZbuXn4E7ZMCiWp7AuafyWcTL7GKUJZGMgnLEptnr,19166323763,100,100,0,0
5HbrdiCmHbgZzAMwdAhHrB3H6EKpjv9b2cpnstLZzfv7mtBg,52265392400,50,50,50,50
5DRwbtNPfj6wpmvcGubKLkcSFcVT4hE4py1tisf8cQugT6iC,99589000000,100,100,0,0
5GWyJxWEyczu82FxWpdmJ3ep8CY8Wgx5vEAFnq1DpMf1zboZ,1027589631534,0,100,100,0
5EnaRmDXbjM4AaZPEDZGMThqTKyHfaFoVA1cv7v2CyPc57jz,19391999986,0,100,100,0
5CHtTVncAFhU7YuKzssUUH27tgxtXPzbLy96bRRHubXg1wr6,1.21556E+15,0,100,100,0
5H4M4bhokvrKbhnWpPmayEdYymj4Kaqu9xJ5gsPshWhb7pVP,25089000000,100,100,0,0
5DG9ZpmBEMMz8semvbt23yZnMeuDeVS5ZhbNVrkstZgm3HsD,34589000000,0,100,100,0
5CY4k1ngXAxYGmwuP99SEPZSAoqg49tnfRVwGWQyRP6tVvk3,28589000000,0,0,100,100
5CaQbWfr57BqszXM69xEaphLiygmQ6zE744PcZnVy9P2n24J,14548605600,0,0,100,100
5E4fmioNALmgSyMbVC2jSSMC3zy3Zmtd8Ftabndp91XQjubS,2492351700173,0,0,100,100
5GWuAKuHPB6syUFK3rySAqFjQU1KYDTuNaRQyhC9TbGZ2xq7,19665487338147,0,75,100,25
5EHJtXuv2JXDRZQo1McGToq3rYn4zQ76vwbkDnui1QYpJTsQ,22743999986,100,100,0,0
5ERgXpt3p73xyLv49VWuodGsGzoYaNy6PEdyVBZnZWbfa7xc,336277999972,25,100,75,0
5D5FSjXuimYCAWnnv4xiSPZ6fUKC1MHkwexB9Js9arEHSmN1,44483060000,25,75,75,25
5FpdgmmELLDFFdYGoMgSFcrwY2KqEh8Fi9zQYWCq4GbGUKqS,29000000000,25,75,75,25
5HQt4JjBtJu5MJsQky17uyMMQNPpZk7Az6PdSSafxwYat9dm,485589000000,75,75,25,25
5GRSiPdudzXgrpj3TyHoGrWivYqNY3hc2HWKRfEzR79UoRSC,10694147258,75,75,25,25
5GbaQFB7jZvk5U6XPh87yp7nqK9dxuqTUQSsUTAXPJYXR2W8,247099000000,0,100,100,0
5G3yEFGXfJXqN45rcv3TsCRyTmEcJeQDRBh7yiCcSdrCZmgM,15000000000,50,50,50,50
5Ckt3rM4pkUYoWX8L1CET944PNX61ncycSg27JHHnVewXAES,13589000000,100,100,0,0
5CqVVvvaDa9JpojegG4aC8RT8Y5fQbogw2jXG8DvgCYf9mvj,4599800781586,50,100,50,0
5HgAfx3fsFWeUSzRVAbn6T1iG2hXeWELS1fpRc1FFt38rtKj,13874000000,100,100,0,0
5C7XVnGcwPYvepiRAiHUeDvLH6u9Dw7CVpUjrPM4di4AXwxF,27432999986,100,100,0,0
5HFhEFRLaqCANL9QDVHNZHPUkFg55QftKnBR4VEaSRdMDita,19773421704550,100,100,0,0
5GpG7NMmLzNGpkvnopVMfca83u1xzWRUXpN9jLqh297uF21X,10056099902,100,0,0,100
5H6uo5NqJxh9cDudGU62Z4G47Szj4QSFrL27eES5hPQ7jmA1,242789000000,50,50,50,50
5E5JJSi152fvUu7putTQ5MyGKtUwRJcnGQFJKP5D5QSgjyZK,67502999916,100,100,0,0
5EHYL1Zcr9UpMmc1Azv8Vyrg6bwVGECapF1DgWfU5hgg61ba,49589000000,100,50,0,50
5DfFNJ6RhtBxoLTi7e9sJnLS8e7Jj3zukoX7hPGKTGkkodq2,508589000000,25,75,75,25
5ELALeftFZjvHGCPXxHg73RiGufGLThxNxTwV3JfmfPwoWHF,80000000000,0,100,100,0
5Dk4aNvhdd6vkKGExsghGFs35pg8L7TFtTem4zwiThiWujoy,8866601911425,0,50,100,50
5EWd4WYDB5YMuozaQa4hxopa35MuLYu5sQdnoXik4p1qaaNP,10705838871,0,50,100,50
5DvmXsw7zQGUaUGrKwyroieeyw49HUdE95KLM6QjxQ8HBJmh,519642548004,0,0,100,100
5GvEksZmLh7XYg4qzSpiz7nEcUD3fFKb8gp2hcCkjWACeXM9,819576999972,0,100,100,0
5EJWT8SSMYjrATPpNxtXMHCPCAVihmSVEjqazjBBbF24dtGY,54304999986,0,100,100,0
5CfrXgiZcppcEvMvSsGdiGGFWkywQTC28LhfU7wgAeVarhu1,18589000000,0,100,100,0
5FjtDrt1qjZz6dc219fD3ebmjns9LWY8W9QjQJR7m7iA2cKc,118489000000,0,100,100,0
5H1mPweUHsmuYjNKenXBG4qBhai8AhF14e4axvJHzYAZpJoJ,38589000000,100,100,0,0
5DEGogCjZEkfwq4sd4ENUVmFaUtMzTqndFjnj8gehcNi2nuH,5234570717874,0,100,100,0
5HqS5BffWusNRM663A9u16JAWFYFsLth8NDJSByrxK3dgQ9q,20000000000,0,100,100,0
5EdX8g7Bccogd1Ur24SCL4vyf6T79J9WMPAzrFPn4JZprm6q,2886157481700,100,100,0,0
5GKmVAUjfAmKq1EHeYemewKAaZSpP4XKDMR7PjnJBQuvv7Xx,13789000000,50,50,50,50
5E9YKe2zBPLP47gj1FRZhKpXSuA4zAG4WYM3eAfERs43ajpV,553457126098,0,100,100,0
5FbjUeFEKqGBruabX7iREEooAPhtgytjZFzT69oYGQFtAFg3,22089000000,75,75,25,25
5FnD8VuVchMDzNtjdk6MDaVyHPYaiJMdrboPozBSPxyVNKg5,68589000000,75,75,25,25
5GgVRh5pdfoK2rKvhadyXTVqsqYnRLRnSXQ3rM2YVj9gFH3Z,198590100000,0,75,100,25
5HjXx1oJRaTpUE5YUJ4Xy4w1QcjJpL4bTwGuPvBVVChazPLk,13589000000,0,75,100,25
5FEnQHTCTHw5Gyba5xgLppNEfeVq6U8Bs9Jy794y5wTiQAT3,11274957072,0,100,100,0
5GEciaR6Z6Wz6MWKCL5EUsPsjmpi6q7sUMD5YyaTtvKTj3uE,300349500000,100,100,0,0
5CwN81yzd2tnH7ocs8xj7reQiHbtSuEmtM9fCThzJviUgQag,10000000000,0,100,100,0
5FcYcvhhNKdLQZPW3DVz5FGMNKNZxuZdjFKWoJKaiKY4Zxs3,9914986279900,0,100,100,0
5CLiS2Vkh5VGT5PmZy2ZhUCagLMm8t8yVJ2GG9ujUTxWjjKu,1.50067E+16,75,100,25,0
5CZoWmC1vBiYivn7mwhX3H658u3SUp65qMro5KDxocku6UYq,1.50064E+16,75,100,25,0
5D8EdSY1mznj1MgQoJjmn2h11vTjszsQLhUPPmCs74ymwtKb,1.50123E+16,25,100,75,0
5EcXdrCstZL1HdfWtwX1ywebZdwGZzVbZ2iBYzez6z8sqGH7,5.58623E+15,100,100,0,0
5EqEpvhiv86qidxWcrYwvp6cGiUihHbfmPv4Qn3Pedj2nwd3,1.31993E+16,0,100,100,0
5FsWsHrR47A49PrHUUU315drG46LAFHBnhqq3TLsTHt3jp94,1290009194800,0,100,100,0
5EhVBXwqAdo8LXgNweBfVkHUuMcmxhatNHkY5mapxXXVNznV,20033000000000,0,100,100,0
5GExbEkrpRYkCjgsinGPS17RbFZxw4Q6f3gN4PzCjWNEk4TC,19343999985,75,100,25,0
5GpSxANU5xjwN1QeseFAeJaGoQw4dzhHmph91yV2SPaNdryn,449726660658,100,75,0,25
5GTPp9MrdgUdg7jUWPDpFdqyoVF73egfCivr6PHz8UxW6nch,26087999970,0,100,100,0
5EAPR5ddc4eXEb9CGePqQWt6XvxJqUug9bSZNGHv3f9nucWp,38718999930,0,100,100,0
5CRPcpRUAHaEWZXqqAiGx1Cj8aV3PaDihgD6pYYJDUdDdHcF,9562737355682,100,100,0,0
5EyFqyWShq5egDVcTzspGpehFSj4qWHSQW2mgrCncwupQMCv,18589000000,0,100,100,0
5Ec1a7MWiRdBcfTqxbYnSwxjfVd7Pvo8DSnwAxZqV4UJv8bd,99549000000,0,0,100,100
5HdSeDK1gCMGFqcixXLpW8XSpKBTgWSNRCAUi7buKEC4f8n8,26034832030551,100,100,0,0
5CPxFLexXmocRwMAt85r7eTVD3BK9HzAbjS3nHGFNBCwCxQX,13295533748,50,50,50,50
5E4NWZd1shsuxSWYcz8ZUtHJrfUZZNrugDzQsrP1o9nEh2SB,129549000000,0,100,100,0
5HU1r4Yi9Ruhcmw2h9NKHSXz4K417nJFNG8SNuMesZbhLFoq,4999500000000,100,100,0,0
5CAiQB2RWM6U7K7XnHkF8HMEuYz2ZbQByCpMn3VBcnn8NoPW,723545954600,75,25,25,75
5Ey2m8fcygGwnBSjHLK1sQfQTbuMGjyimKo7Mc3SpqeW7L75,7353247861037,0,100,100,0
5FsHevGqt9yf7XkeFBHeLAbfbagCkH3Rjwq63tMjKTVdV2mG,129444881955,0,0,100,100
5FNRQX4QsB9tW6kVaSijPKxQm5ckQRA9jge1rEDEMimuxr4H,13549000000,100,100,0,0
5Gdwqp3Cw6nyk8jLm5NhRkuWeVkvTjUjrokQgNZeimAynTq2,1270006790223,0,75,100,25
5FXDMaEBmsWwk4KUpmc6EnQ2XcNqWLcSTsVG7fnsFwuWZkuV,138890912200,0,100,100,0
5HQJnHhbetVpKdNmNG5eDvBtCF8vAQStsJSmajX21XmzzoRD,735999000000,100,100,0,0
5DJ3viMdg7ZE9yMb72DX9wrPqMDG4cMwBpxEb6TepSmqC69b,263012500000,50,50,50,50
5CciVKhad5vypchNeJyLw2PL79WJJtDpLBCatyet7RwnPWMW,18702999867,0,100,100,0
5Dm2gpZLFSckvcUmmqstvmGEV8bf72PHd6aUaopWeV84aNVo,1169857180000,75,100,25,0
5D7fXQ7bbgiEpsYiVjotd6TtKXtiZW62Y2T8mFeWjEXoxJfM,770558788300,0,100,100,0
5GR436hcPUEzKToB8LM6rnD8xidg8LaE1SNcT526ytCEUHm8,2068744454268,25,25,75,75
5FpdurCurQrxTX8D9UAPhEBWSSz6GUu2ivvE9WRuK3czbdRC,4647679866848,0,100,100,0
5GbasUioKzUAi6rnx8TLC1bCr8dkMkEES477dcHZYtCspwq1,28000000000,100,100,0,0
5D55bykAjpgEb7sEYxGVkXKjZNGDN3EGNQsZazBz4eYbdnQ2,29049000000,0,100,100,0
5HiiWz6fS6PmP9wXZfXUPyWMGPD8WfpoPKDiU611oE7xndQ4,9999049000000,25,100,75,0
5EcCcU3DrkLzN77SRXxkV3iNPNsXC6Nx9vhMnuDrJ4QPoTdr,20151166629986,75,100,25,0
5H6kYUMGvyXVrsMgB4EXW2LzHURot2z8vidfg4WwRWiKPUD3,1298093251053,0,100,100,0
5GMrmdumNbjNu7d66kCD1xt5yxzweH6c3dCfmWzPSj6SSZ1k,109539332223,100,100,0,0
5EU4Xmjv4fnKz4gkBaRGMBXFep46DYLnV8bFArB6Ags4PfFS,8100282546769,100,100,0,0
5CCgp2k4Mh6f4KwicpYmPGimKd29ZtgtwnroWQ8BwC7wAtqy,357736759856,100,100,0,0
5Gbmdk3aguSgbnCETmHsWgxNDSRkoLdAyqmbxM1eo77SXGLk,68579999720,100,100,0,0
5EkaMS4tHV8GXXgs3XTf9h7fXuqmC5QYFGdRrJ6VQAYioRYK,49200000000,0,50,100,50
5DtSivzDS33JiykuXnRRm6aL1aooT92jF9ZReDvbPvdH1mEX,96061049803,0,100,100,0
5F9xsKXoD2W6ebAs87M5TJ4XHzuQN42ebjR9bJiPaMrGqgrN,39589000000,100,100,0,0
5HJyay4rhqBySANVfL8FkBTAuyaShHPvUebWqZjfHCEYjusG,216246999792,100,100,0,0
5DfQ9XDCismKCJsrJXAPJKgppwnqmMPHmHKr9fVPWEC86Xq1,99589000000,100,100,0,0
5H1NunR7GnNQyyvTGiSkSLtfAUcuQs644Bde43WURbrZAhBA,99589000000,100,100,0,0
5DXFrJhhHLeFWAzms8yZLgSfHfDuLrfCsrvYW1E5u5AfXUvR,99589000000,100,100,0,0
5E6qEmz8BFHtVwfCRbDXMBFm6sjPKABYpA92aTpvVA7nt6qg,20858998936,25,100,75,0
5GTWrY73SpEcfmjSS4xG39XN5NaGEX9JPZNHc8sqFMpW7tTv,99589000000,100,100,0,0
5GnKGQZXFFMdpaYYYt1wvf3s7NGECD65cGAAWbMqpRzGT7aR,100432999986,100,100,0,0
5GUBoi2V6GvJEkWhDRaTGGgfAYnMREin6X3viV9h1zB1gQBM,99434999986,0,0,100,100
5Eh5AEsVdqJsxFcCUqGoFfJZksrBrXtqhbetUfJ5948xjkJS,99589000000,0,100,100,0
5GjnqEtmQkkQLgHoXnu42HsJ5psoB7JYzyjgNJNCxsgxQxwh,99589000000,0,100,100,0
5HHYUqSbS36TG7v7BDZ11Mx5iGdTcbher8LoceuVv6cpinxJ,5641633027951,0,100,100,0
5Gj31uAvT2mXPAMPhMnYuLwXrRP1eYAHZ6poZor5WBpXuinD,29589000000,0,100,100,0
5GrbiSome3N283E4KjjVhAV5WxSxxLRiRAjmuZWqyhyKgouS,27124935393,0,100,100,0
5CSEMz9crqeMWdBNSRHn8baS3UXgYxGgWAorRWoHJ378Mg71,19934104570586,100,100,0,0
5FvGcwAUUH1LjHpqbXHJL6QpUJKGet8WpGc6Rd5aRryTDHPt,10958289985,75,75,25,25
5DLNPtyocSGsykKPgBfMeq9XSvyLf8DXWbWBMXrNGCTvZsaC,6689100000000,100,100,0,0
5Gpb3QALPCYYXj9x4uk8LWSt1SrGLdhrFXsWELd1Q8eYJJuf,99589000000,25,75,75,25
5DLSYMwJSmjACEsW1iJcHXY654dCZqr4aZJRxTGcxRcrxWwS,2995621516056,0,100,100,0
5E4tmG4B7zVut4WR9Hf8EUPmyKpUPPsm7cwwnAGpQpaT4Vun,109000000000,0,100,100,0
5HTiR3USxXgMUF2BYUSTZTthmWLFVNgd6gQF8jh1iXAWpC4p,22243255001010,75,75,25,25
5Hgu3NSChbV1c9hXSRowSohzwptfxtXntmkATuZKiXg1qtdT,4891280788853,0,100,100,0
5FUCdJWasQ6L2jQkVjHb1ZnCSuvDA7Hd1HqnmyB3CSPJa4sw,220284999943,25,50,75,50
5GmxzchBfieK2efDBQjM5hhvwhdXy5ehzAxg4m8pRpRPnPBk,67036481399871,25,75,75,25
5DX82XHkZo5DHvByrs6aFYdwsoZfh1b7G2ZD1GBLfLoJjnwF,2675565549427,25,100,75,0
5Ei2aSx36LTrjyrgRbMyPFdBCiJDK8kZUo2iqKMzKct9SqEv,100019807522053,0,100,100,0
5CYwFEvUqS2DX9Gt7yrRmorJBWnitEnZYxjguP9gYAcGmBFr,3926541717511,0,100,100,0
5DszByWEqJjcQtSU9ahabVstJYWMRgQ3HFaea5mys735DRK7,19589000000,100,100,0,0
5HMuqFu6GMhviM7gxE1YZ2FcbTE6GtQ3Fjx4DupvaCiGU1hb,1.16138E+15,50,50,50,50
5Gnhe2FujzSErrPZKitGyKqsCVADdHjUBKhsb6eo8FpWXwKA,49664499971,0,100,100,0
5F9m5s484d8YJuLwXD9WFqT165NEW1f6mJokNhh6Pk8HnbsC,13892999986,0,100,100,0
5GH6pv9TKgXKZi548WxXMdtnExoYXu49i2Qgjbdy49sZwuDp,15896260385881,100,100,0,0
5CQE7rN8UXPuX64kE8awhifaYfDu92e6sMD53CTGvPFkLvo9,28276999972,100,100,0,0
5FFBb58pJakrgEE21ZAJQ8Yifs8VbRME3D5GkHCzo8qGpKnz,218000000000,25,0,75,100
5DCY8m5226pV9yRyAZ1WJD3xzZFrffQvTT81ySg4XyNeNt8d,49018620000,100,100,0,0
5G27UMxTK2XR59Kn7WLxJALPrb4JuLX2YP3CEjCTttC2EqnK,50589000000,0,100,100,0
5DvQEZS6ywxhfLNq4BaP3vNssCdT1yPnqabbYtEDpB8ZnUSf,1609715793442,0,0,100,100
5HB9w4RmVM5ZpUdthxrW2Gk4b1xkKyE5jAN3jZLhCkMQ15BH,1027041300000,50,50,50,50
5GxAAxaDBqgfExUWxM9RkeeqnJz4WZdaQ8GpCTHUnD94PTHi,1494599321600,50,50,50,50
5EjeADy3ntdQT6eVKBXtoJAHDSYBvCjGZc54Q9HYsRG61uje,201419000000,0,100,100,0
5DoMMYZh25rxTpeg3mGUgtqmBuoXoxEQQq2Fb8YXYi93vbkv,10500000000,0,100,100,0
5GWXGWXaJK2fBwenFDgxcXrpkTKJrburHaByZA6A8UBN3dkg,68000000000,0,0,100,100
5D77G9PkGU7S1VoqBWK3qDNPJiqRDda87gSeW7D43pxkymsX,102138057900,25,100,75,0
5EieGSuvGx8wnoAD5h2qYcPmiy2dyLjGy6LLagLUiunmpPTN,1226893568895,100,100,0,0
5D9petpP8kACZfG4j1XdmJjx5PBAqmQBBEAVs4X1GZugT7ru,11800000000,100,100,0,0
5DewEbtnqNaBMSnCoXsgUM38CuyMX5zdba2Jt3Vta4asVzzk,280000000000,50,100,50,0
5CfqZJnfsB8DLMTrRXzEpZCBP2hXoaJxjFQ47PbkkWgPoAM4,19500000000,100,100,0,0
5EhZj7Vp2bQRgJ9jAifT4fETFg7jVUb6K6qt6WxyufuDgTVz,10800000000,0,0,100,100
